trans_id,lang,translation,category,station_sid,course_sid
三段峡,zh-ch,三段峡,stop_name,a16da820-c0fa-4bed-9401-6d8e547ba2fc,
三段峡,zh-tw,三段峽,stop_name,a16da820-c0fa-4bed-9401-6d8e547ba2fc,
戸河内下本郷,ja,戸河内下本郷,stop_name,4a5e08df-5faa-425c-8ac9-bda32ff0da15,
戸河内下本郷,ja-Hrkt,とごうちしもほんごう,stop_name,4a5e08df-5faa-425c-8ac9-bda32ff0da15,
一本木,en,Ippongi,stop_name,c7677677-1928-455f-a875-bbfcb614bf3b,
一本木,ko,잇폰기,stop_name,c7677677-1928-455f-a875-bbfcb614bf3b,
一本木,zh-ch,一本木,stop_name,c7677677-1928-455f-a875-bbfcb614bf3b,
一本木,zh-tw,一本木,stop_name,c7677677-1928-455f-a875-bbfcb614bf3b,
五日市中央二丁目,ja,五日市中央二丁目,stop_name,358eabcf-eb3e-43f9-b997-468278b62780,
五日市中央二丁目,ja-Hrkt,いつかいちちゅうおうにちょうめ,stop_name,358eabcf-eb3e-43f9-b997-468278b62780,
上峠,en,Kami-toge,stop_name,4d2b5e42-42d7-46ef-896c-f862942ccd17,
上峠,ko,가미토게,stop_name,4d2b5e42-42d7-46ef-896c-f862942ccd17,
上峠,zh-ch,上峠,stop_name,4d2b5e42-42d7-46ef-896c-f862942ccd17,
上峠,zh-tw,上峠,stop_name,4d2b5e42-42d7-46ef-896c-f862942ccd17,
向洋新町,ja,向洋新町,stop_name,8cab3a0f-33c7-46bb-bdd3-1bd15fba66a4,
向洋新町,ja-Hrkt,むかいなだしんまち,stop_name,8cab3a0f-33c7-46bb-bdd3-1bd15fba66a4,
向洋新町,en,Mukainada-shinmachi,stop_name,8cab3a0f-33c7-46bb-bdd3-1bd15fba66a4,
向洋新町,ko,무카이나다 신마치,stop_name,8cab3a0f-33c7-46bb-bdd3-1bd15fba66a4,
向洋新町,zh-ch,向洋新町,stop_name,8cab3a0f-33c7-46bb-bdd3-1bd15fba66a4,
向洋新町,zh-tw,向洋新町,stop_name,8cab3a0f-33c7-46bb-bdd3-1bd15fba66a4,
友和岩組分れ,ja,友和岩組分れ,stop_name,2466e60e-5561-4bee-bdcc-cd5d5ade5bc1,
友和岩組分れ,ja-Hrkt,ゆうわいわくみわかれ,stop_name,2466e60e-5561-4bee-bdcc-cd5d5ade5bc1,
飯室,ja,飯室,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,ja-Hrkt,いむろ,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,en,Imuro,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,ko,이무로,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,zh-ch,饭室,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,zh-tw,飯室,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
本浦入口,en,Honura-iriguchi,stop_name,b4e04d52-e853-4d5b-b1ef-88a348f6af95,
本浦入口,ko,혼우라 이리구치,stop_name,b4e04d52-e853-4d5b-b1ef-88a348f6af95,
本浦入口,zh-ch,本浦入口,stop_name,b4e04d52-e853-4d5b-b1ef-88a348f6af95,
本浦入口,zh-tw,本浦入口,stop_name,b4e04d52-e853-4d5b-b1ef-88a348f6af95,
井口一丁目,ja,井口一丁目,stop_name,db12bf2d-8119-43a2-9e9b-bd53cf84bc45,
井口一丁目,ja-Hrkt,いのくちいっちょうめ,stop_name,db12bf2d-8119-43a2-9e9b-bd53cf84bc45,
中大毛寺,ja,中大毛寺,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
中大毛寺,ja-Hrkt,なかおおもじ,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
大州四丁目,ja,大州四丁目,stop_name,defe8b8f-a9d3-4490-8ce3-ff61d670d6bf,
大州四丁目,ja-Hrkt,おおずよんちょうめ,stop_name,defe8b8f-a9d3-4490-8ce3-ff61d670d6bf,
広島文化学園大学,ja,広島文化学園大学,stop_name,c0532db7-ce92-4204-9acd-affd0f27b12a,
広島文化学園大学,ja-Hrkt,ひろしまぶんかがくえんだいがく,stop_name,c0532db7-ce92-4204-9acd-affd0f27b12a,
広島文化学園大学,en,Hiroshima Bunka Gakuen Daigaku,stop_name,c0532db7-ce92-4204-9acd-affd0f27b12a,
広島文化学園大学,ko,히로시마 문화학원 대학,stop_name,c0532db7-ce92-4204-9acd-affd0f27b12a,
広島文化学園大学,zh-ch,广岛文化学园大学,stop_name,c0532db7-ce92-4204-9acd-affd0f27b12a,
広島文化学園大学,zh-tw,廣島文化學園大學,stop_name,c0532db7-ce92-4204-9acd-affd0f27b12a,
大学病院入口,ja,大学病院入口,stop_name,bab57e1a-7a0a-4199-a71f-e03e64d697b8,
大学病院入口,ja-Hrkt,だいがくびょういんいりぐち,stop_name,bab57e1a-7a0a-4199-a71f-e03e64d697b8,
海上保安大学校入口,en,Kaijo Hoan Daigakko-iriguchi (Japan Coast Guard Academy),stop_name,48a0c8c6-afaa-4f34-baf2-caab4c5d9a15,
海上保安大学校入口,ko,해상보안대학교,stop_name,48a0c8c6-afaa-4f34-baf2-caab4c5d9a15,
海上保安大学校入口,zh-ch,海上保安大学校入口,stop_name,48a0c8c6-afaa-4f34-baf2-caab4c5d9a15,
海上保安大学校入口,zh-tw,海上保安大學校入口,stop_name,48a0c8c6-afaa-4f34-baf2-caab4c5d9a15,
昭和市民センター,en,Showa Shimin Center (Showa Citizen Center),stop_name,f672bf48-b24e-4224-bd64-87088646851a,
昭和市民センター,ko,쇼와 시민센터,stop_name,f672bf48-b24e-4224-bd64-87088646851a,
昭和市民センター,zh-ch,昭和市民中心,stop_name,f672bf48-b24e-4224-bd64-87088646851a,
昭和市民センター,zh-tw,昭和市民中心,stop_name,f672bf48-b24e-4224-bd64-87088646851a,
保健所前,en,Hokensho-mae,stop_name,70ffed4b-0bf8-4c81-85ed-de50ac76db11,
保健所前,ko,보건소,stop_name,70ffed4b-0bf8-4c81-85ed-de50ac76db11,
保健所前,zh-ch,保健所前,stop_name,70ffed4b-0bf8-4c81-85ed-de50ac76db11,
保健所前,zh-tw,保健所前,stop_name,70ffed4b-0bf8-4c81-85ed-de50ac76db11,
船場,ja,船場,stop_name,8b1b46f5-2fcb-4fbc-9596-2c3a2533d078,
船場,ja-Hrkt,ふなば,stop_name,8b1b46f5-2fcb-4fbc-9596-2c3a2533d078,
宮園西,en,Miyazono-nishi,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,ko,미야조노 니시,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,zh-ch,宫园西,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
宮園西,zh-tw,宮園西,stop_name,a30cb1e4-45db-47cb-927e-d5c61ab4e7a1,
下河内集会所前,ja,下河内集会所前,stop_name,4b13b502-9a0f-466c-a7c2-0bf7ae9323dd,
下河内集会所前,ja-Hrkt,しもごうちしゅうかいしょ,stop_name,4b13b502-9a0f-466c-a7c2-0bf7ae9323dd,
府中青崎東住宅前,en,Fuchu Aosaki-higashi Jutaku-mae,stop_name,3533cbd3-4623-4709-b263-46bc2b2b2330,
府中青崎東住宅前,ko,후추 아오사키 히가시 주타쿠 마에,stop_name,3533cbd3-4623-4709-b263-46bc2b2b2330,
府中青崎東住宅前,zh-ch,府中青崎东住宅前,stop_name,3533cbd3-4623-4709-b263-46bc2b2b2330,
府中青崎東住宅前,zh-tw,府中青崎東住宅前,stop_name,3533cbd3-4623-4709-b263-46bc2b2b2330,
附地,ja,附地,stop_name,163b2737-64cf-4633-8248-19372aeb1d91,
附地,ja-Hrkt,つけぢ,stop_name,163b2737-64cf-4633-8248-19372aeb1d91,
平岩,en,Hiraiwa,stop_name,cfeb2c4c-956c-433e-b466-db488ff73c26,
平岩,ko,히라이와,stop_name,cfeb2c4c-956c-433e-b466-db488ff73c26,
平岩,zh-ch,平岩,stop_name,cfeb2c4c-956c-433e-b466-db488ff73c26,
平岩,zh-tw,平巖,stop_name,cfeb2c4c-956c-433e-b466-db488ff73c26,
牛田本町六丁目,ja,牛田本町六丁目,stop_name,9534ad7d-d1f8-4071-a11f-885bec99855b,
牛田本町六丁目,ja-Hrkt,うしたほんまちろくちょうめ,stop_name,9534ad7d-d1f8-4071-a11f-885bec99855b,
下三宅,en,Shimo-miyake,stop_name,45fe0605-bc17-4f7d-8351-713030e77ddf,
下三宅,ko,시모미야케,stop_name,45fe0605-bc17-4f7d-8351-713030e77ddf,
下三宅,zh-ch,下三宅,stop_name,45fe0605-bc17-4f7d-8351-713030e77ddf,
下三宅,zh-tw,下三宅,stop_name,45fe0605-bc17-4f7d-8351-713030e77ddf,
鈴張,ja,鈴張,stop_name,a19d73ec-40cc-4f18-9167-95b3b49740fc,
鈴張,ja-Hrkt,すずはり,stop_name,a19d73ec-40cc-4f18-9167-95b3b49740fc,
広大附属学校前,en,Hirodai-Fuzokugakko-mae (Hiroshima Univ. School),stop_name,132372d3-6c23-42df-9a65-ca11fa644284,
広大附属学校前,ko,히로다이후조쿠갓코 마에,stop_name,132372d3-6c23-42df-9a65-ca11fa644284,
広大附属学校前,zh-ch,广大附属学校前,stop_name,132372d3-6c23-42df-9a65-ca11fa644284,
広大附属学校前,zh-tw,廣大附屬學校前,stop_name,132372d3-6c23-42df-9a65-ca11fa644284,
田方東陽台,en,Tagata Toyodai,stop_name,6cd649be-a254-45d0-a495-6d9dba488a0c,
田方東陽台,ko,다가타 토요다이,stop_name,6cd649be-a254-45d0-a495-6d9dba488a0c,
田方東陽台,zh-ch,田方东阳台,stop_name,6cd649be-a254-45d0-a495-6d9dba488a0c,
田方東陽台,zh-tw,田方東陽臺,stop_name,6cd649be-a254-45d0-a495-6d9dba488a0c,
呉本通り八丁目,ja,呉本通り八丁目,stop_name,c28cf687-543b-4c8f-833f-8b9c86c1aef0,
呉本通り八丁目,ja-Hrkt,くれほんどおりはっちょうめ,stop_name,c28cf687-543b-4c8f-833f-8b9c86c1aef0,
上萩原,en,Kami-hagiwara,stop_name,51db6ff9-f481-4165-8325-06437843d2c0,
上萩原,ko,가미 하기와라,stop_name,51db6ff9-f481-4165-8325-06437843d2c0,
上萩原,zh-ch,上萩原,stop_name,51db6ff9-f481-4165-8325-06437843d2c0,
上萩原,zh-tw,上萩原,stop_name,51db6ff9-f481-4165-8325-06437843d2c0,
津浪,ja,津浪,stop_name,87ccdfb5-69d2-4cbb-ac58-5ba660a09313,
津浪,ja-Hrkt,つなみ,stop_name,87ccdfb5-69d2-4cbb-ac58-5ba660a09313,
粟柱入口,ja,粟柱入口,stop_name,d6fedde3-5617-4ddb-8c9e-89b44cf12405,
粟柱入口,ja-Hrkt,あわばしらいりぐち,stop_name,d6fedde3-5617-4ddb-8c9e-89b44cf12405,
天神川駅北,en,Tenjingawa Sta. North,stop_name,69d5319a-40a9-427a-85c7-b980b42109c2,
天神川駅北,ko,덴진가와 역 북,stop_name,69d5319a-40a9-427a-85c7-b980b42109c2,
天神川駅北,zh-ch,天神川站北,stop_name,69d5319a-40a9-427a-85c7-b980b42109c2,
天神川駅北,zh-tw,天神川站北,stop_name,69d5319a-40a9-427a-85c7-b980b42109c2,
江の川ＰＡ,ja,江の川ＰＡ,stop_name,e4232b24-08ed-499b-9477-bd95ccabbabe,
江の川ＰＡ,ja-Hrkt,ごうのかわぱーきんぐ,stop_name,e4232b24-08ed-499b-9477-bd95ccabbabe,
江の川ＰＡ,en,Gonokawa Parking,stop_name,e4232b24-08ed-499b-9477-bd95ccabbabe,
江の川ＰＡ,ko,고노카와 PA（휴게소),stop_name,e4232b24-08ed-499b-9477-bd95ccabbabe,
江の川ＰＡ,zh-ch,江之川PA（休息处）,stop_name,e4232b24-08ed-499b-9477-bd95ccabbabe,
江の川ＰＡ,zh-tw,江之川PA（休息處）,stop_name,e4232b24-08ed-499b-9477-bd95ccabbabe,
荒神町,en,Kojinmachi,stop_name,3bcef752-e31d-412a-95f6-93eebb56b2fc,
荒神町,ko,고진마치,stop_name,3bcef752-e31d-412a-95f6-93eebb56b2fc,
荒神町,zh-ch,荒神町,stop_name,3bcef752-e31d-412a-95f6-93eebb56b2fc,
荒神町,zh-tw,荒神町,stop_name,3bcef752-e31d-412a-95f6-93eebb56b2fc,
南ハイツ入口,en,Minami Heights-iriguchi,stop_name,4433d396-666d-4878-b20e-fd9513ba73f0,
南ハイツ入口,ko,미나미 하이츠 이리구치,stop_name,4433d396-666d-4878-b20e-fd9513ba73f0,
南ハイツ入口,zh-ch,南公寓入口,stop_name,4433d396-666d-4878-b20e-fd9513ba73f0,
南ハイツ入口,zh-tw,南公寓入口,stop_name,4433d396-666d-4878-b20e-fd9513ba73f0,
百分,ja,百分,stop_name,61f2bb31-92b2-4bfa-a915-7795af060e08,
百分,ja-Hrkt,ひゃくぶ,stop_name,61f2bb31-92b2-4bfa-a915-7795af060e08,
百分,en,Hyakubu,stop_name,61f2bb31-92b2-4bfa-a915-7795af060e08,
百分,ko,햐쿠부,stop_name,61f2bb31-92b2-4bfa-a915-7795af060e08,
百分,zh-ch,百分,stop_name,61f2bb31-92b2-4bfa-a915-7795af060e08,
百分,zh-tw,百分,stop_name,61f2bb31-92b2-4bfa-a915-7795af060e08,
田方,en,Tagata,stop_name,7b88415e-7d1f-4177-8d7f-316438c1194e,
田方,ko,다가타,stop_name,7b88415e-7d1f-4177-8d7f-316438c1194e,
田方,zh-ch,田方,stop_name,7b88415e-7d1f-4177-8d7f-316438c1194e,
田方,zh-tw,田方,stop_name,7b88415e-7d1f-4177-8d7f-316438c1194e,
夢が丘中,ja,夢が丘中,stop_name,068a16a6-6c7b-491f-be6b-c6e14adc1bad,
夢が丘中,ja-Hrkt,ゆめがおかなか,stop_name,068a16a6-6c7b-491f-be6b-c6e14adc1bad,
池の浦,ja,池の浦,stop_name,ce7e7fa5-69f2-4aec-a802-cd4a3c762862,
池の浦,ja-Hrkt,いけのうら,stop_name,ce7e7fa5-69f2-4aec-a802-cd4a3c762862,
東堀越,ja,東堀越,stop_name,0e87a14d-62e8-42c5-8364-7c7b68fdb6eb,
東堀越,ja-Hrkt,ひがしほりこし,stop_name,0e87a14d-62e8-42c5-8364-7c7b68fdb6eb,
あいプラザ,ja,あいプラザ,stop_name,f3bbec49-455a-4a4a-b1c0-2f615855f8de,
あいプラザ,ja-Hrkt,あいぷらざ,stop_name,f3bbec49-455a-4a4a-b1c0-2f615855f8de,
桜ヶ丘団地入口,ja,桜ヶ丘団地入口,stop_name,ed25b89d-07ed-46ea-868b-f7ec72b53e87,
桜ヶ丘団地入口,ja-Hrkt,さくらがおかだんちいりぐち,stop_name,ed25b89d-07ed-46ea-868b-f7ec72b53e87,
桜ヶ丘団地入口,en,Sakuragaoka Danchi-iriguchi,stop_name,ed25b89d-07ed-46ea-868b-f7ec72b53e87,
桜ヶ丘団地入口,ko,사쿠라가오카 단치 이리구치,stop_name,ed25b89d-07ed-46ea-868b-f7ec72b53e87,
桜ヶ丘団地入口,zh-ch,樱丘团地入口,stop_name,ed25b89d-07ed-46ea-868b-f7ec72b53e87,
桜ヶ丘団地入口,zh-tw,櫻丘團地入口,stop_name,ed25b89d-07ed-46ea-868b-f7ec72b53e87,
西蟹屋,ja,西蟹屋,stop_name,16fd57e1-5bff-41b4-9130-d73498e96990,
西蟹屋,ja-Hrkt,にしかにや,stop_name,16fd57e1-5bff-41b4-9130-d73498e96990,
観音三菱,ja,観音三菱,stop_name,bf92fa52-e8ab-492a-a09d-d241427451d5,
観音三菱,ja-Hrkt,かんのんみつびし,stop_name,bf92fa52-e8ab-492a-a09d-d241427451d5,
上烏帽子,ja,上烏帽子,stop_name,bc83fe83-c4d9-4302-96d6-0c4054fc308b,
上烏帽子,ja-Hrkt,かみえぼし,stop_name,bc83fe83-c4d9-4302-96d6-0c4054fc308b,
加計新町,en,Kake Shinmachi,stop_name,b6df85bd-8f08-45fe-b341-fe4220df2dc3,
加計新町,ko,가케 신마치,stop_name,b6df85bd-8f08-45fe-b341-fe4220df2dc3,
加計新町,zh-ch,加计新町,stop_name,b6df85bd-8f08-45fe-b341-fe4220df2dc3,
加計新町,zh-tw,加計新町,stop_name,b6df85bd-8f08-45fe-b341-fe4220df2dc3,
楽々園,ja,楽々園,stop_name,76712f25-fc80-41ab-95f0-3ba5f6363b56,
楽々園,ja-Hrkt,らくらくえん,stop_name,76712f25-fc80-41ab-95f0-3ba5f6363b56,
薬師が丘団地下,ja,薬師が丘団地下,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,ja-Hrkt,やくしがおかだんちした,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,en,Yakushigaoka Danchi-shita,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,ko,야쿠시가오카 단치 시타,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,zh-ch,药师丘团地下,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,zh-tw,藥師丘團地下,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
天満町,en,Tenmacho,stop_name,d38bc6d0-186a-4809-9306-c1a5744bfa3b,
天満町,ko,덴마초,stop_name,d38bc6d0-186a-4809-9306-c1a5744bfa3b,
天満町,zh-ch,天满町,stop_name,d38bc6d0-186a-4809-9306-c1a5744bfa3b,
天満町,zh-tw,天滿町,stop_name,d38bc6d0-186a-4809-9306-c1a5744bfa3b,
ニュー旭ヶ丘,en,New Asahigaoka,stop_name,7e7f8247-4c58-4365-9062-b1c163b85ec5,
ニュー旭ヶ丘,ko,뉴 아사히가오카,stop_name,7e7f8247-4c58-4365-9062-b1c163b85ec5,
ニュー旭ヶ丘,zh-ch,新旭丘,stop_name,7e7f8247-4c58-4365-9062-b1c163b85ec5,
ニュー旭ヶ丘,zh-tw,新旭丘,stop_name,7e7f8247-4c58-4365-9062-b1c163b85ec5,
宮原１３丁目北,ja,宮原１３丁目北,stop_name,ed7a9ff8-0ec4-4ce0-b6f6-8851a53151c2,
宮原１３丁目北,ja-Hrkt,みやはらじゅうさんちょうめきた,stop_name,ed7a9ff8-0ec4-4ce0-b6f6-8851a53151c2,
玖波分れ,ja,玖波分れ,stop_name,9a99b23c-1362-4d65-ab87-c5313a7d8491,
玖波分れ,ja-Hrkt,くばわかれ,stop_name,9a99b23c-1362-4d65-ab87-c5313a7d8491,
湯来川角,en,Yuki Kawasumi,stop_name,81db79bd-54f0-43e9-b80f-081c439b1321,
湯来川角,ko,유키카와스미,stop_name,81db79bd-54f0-43e9-b80f-081c439b1321,
湯来川角,zh-ch,汤来川角,stop_name,81db79bd-54f0-43e9-b80f-081c439b1321,
湯来川角,zh-tw,湯來川角,stop_name,81db79bd-54f0-43e9-b80f-081c439b1321,
金城,en,Kanagi,stop_name,8e4f1d8f-b335-4592-99c5-030f710a1648,
金城,ko,가나기,stop_name,8e4f1d8f-b335-4592-99c5-030f710a1648,
金城,zh-ch,金城,stop_name,8e4f1d8f-b335-4592-99c5-030f710a1648,
金城,zh-tw,金城,stop_name,8e4f1d8f-b335-4592-99c5-030f710a1648,
安中央,ja,安中央,stop_name,d5dc357a-47b4-4772-829c-95a0d4292c2b,
安中央,ja-Hrkt,やすちゅうおう,stop_name,d5dc357a-47b4-4772-829c-95a0d4292c2b,
白川,ja,白川,stop_name,1a81a59b-65bd-408d-8da1-85382fc4211a,
白川,ja-Hrkt,しらかわ,stop_name,1a81a59b-65bd-408d-8da1-85382fc4211a,
白川,en,Shirakawa,stop_name,1a81a59b-65bd-408d-8da1-85382fc4211a,
白川,ko,시라카와,stop_name,1a81a59b-65bd-408d-8da1-85382fc4211a,
白川,zh-ch,白川,stop_name,1a81a59b-65bd-408d-8da1-85382fc4211a,
白川,zh-tw,白川,stop_name,1a81a59b-65bd-408d-8da1-85382fc4211a,
矢野駅前,en,Yano Sta.,stop_name,e075b8f6-5656-467c-9a18-2a752cb7b190,
矢野駅前,ko,야노 역,stop_name,e075b8f6-5656-467c-9a18-2a752cb7b190,
矢野駅前,zh-ch,矢野站前,stop_name,e075b8f6-5656-467c-9a18-2a752cb7b190,
矢野駅前,zh-tw,矢野站前,stop_name,e075b8f6-5656-467c-9a18-2a752cb7b190,
高橋,ja,高橋,stop_name,d4f22adc-29a8-470e-8d3d-ae26baf391bc,
高橋,ja-Hrkt,たかはし,stop_name,d4f22adc-29a8-470e-8d3d-ae26baf391bc,
井口四丁目,ja,井口四丁目,stop_name,2a9f7c1e-d599-4838-b927-139792255238,
井口四丁目,ja-Hrkt,いのくちよんちょうめ,stop_name,2a9f7c1e-d599-4838-b927-139792255238,
久地,ja,久地,stop_name,87922b96-ddcd-4669-8eb1-713624f6e913,
久地,ja-Hrkt,くち,stop_name,87922b96-ddcd-4669-8eb1-713624f6e913,
岡条,ja,岡条,stop_name,7ddeafcb-3519-414c-ba0d-eaac3f0163d4,
岡条,ja-Hrkt,おかじょう,stop_name,7ddeafcb-3519-414c-ba0d-eaac3f0163d4,
岡条,en,Okajo,stop_name,7ddeafcb-3519-414c-ba0d-eaac3f0163d4,
岡条,ko,오카조,stop_name,7ddeafcb-3519-414c-ba0d-eaac3f0163d4,
岡条,zh-ch,冈条,stop_name,7ddeafcb-3519-414c-ba0d-eaac3f0163d4,
岡条,zh-tw,岡條,stop_name,7ddeafcb-3519-414c-ba0d-eaac3f0163d4,
柞木,en,Hosogi,stop_name,1d0056b8-fc37-4635-afb1-afd1ceb54b07,
柞木,ko,호소기,stop_name,1d0056b8-fc37-4635-afb1-afd1ceb54b07,
柞木,zh-ch,柞木,stop_name,1d0056b8-fc37-4635-afb1-afd1ceb54b07,
柞木,zh-tw,柞木,stop_name,1d0056b8-fc37-4635-afb1-afd1ceb54b07,
東雲一丁目,en,Shinonome-itchome (Shinonome 1),stop_name,154707ca-ffcb-43ce-bc5d-657606cfeb88,
東雲一丁目,ko,시노노메 1초메,stop_name,154707ca-ffcb-43ce-bc5d-657606cfeb88,
東雲一丁目,zh-ch,东云一丁目,stop_name,154707ca-ffcb-43ce-bc5d-657606cfeb88,
東雲一丁目,zh-tw,東雲一丁目,stop_name,154707ca-ffcb-43ce-bc5d-657606cfeb88,
高取,en,Takatori,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,ko,다카토리,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,zh-ch,高取,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,zh-tw,高取,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
日赤病院前,en,Nisseki Byoin-mae (Red Cross Hospital),stop_name,69d7db49-758e-4fe4-b678-d2dbfe03e6df,
日赤病院前,ko,닛세키보인 마에,stop_name,69d7db49-758e-4fe4-b678-d2dbfe03e6df,
日赤病院前,zh-ch,日赤医院前,stop_name,69d7db49-758e-4fe4-b678-d2dbfe03e6df,
日赤病院前,zh-tw,日赤醫院前,stop_name,69d7db49-758e-4fe4-b678-d2dbfe03e6df,
東雲本町三丁目,en,Shinonome-honmachi-sanchome (Shinonome-honmachi 3),stop_name,08c56959-7c03-4909-a82a-47c706add655,
東雲本町三丁目,ko,시노노메 혼마치 3초메,stop_name,08c56959-7c03-4909-a82a-47c706add655,
東雲本町三丁目,zh-ch,东云本町三丁目,stop_name,08c56959-7c03-4909-a82a-47c706add655,
東雲本町三丁目,zh-tw,東雲本町三丁目,stop_name,08c56959-7c03-4909-a82a-47c706add655,
皇帝ハイツ入口,en,Kotei Heights-iriguchi,stop_name,e438e52f-0f5f-4395-9a3c-3c388c9cf353,
皇帝ハイツ入口,ko,고테 하이츠 이리구치,stop_name,e438e52f-0f5f-4395-9a3c-3c388c9cf353,
皇帝ハイツ入口,zh-ch,皇帝公寓入口,stop_name,e438e52f-0f5f-4395-9a3c-3c388c9cf353,
皇帝ハイツ入口,zh-tw,皇帝公寓入口,stop_name,e438e52f-0f5f-4395-9a3c-3c388c9cf353,
入船山公園,ja,入船山公園,stop_name,4f73c477-a881-4941-a7b0-19e684a688b5,
入船山公園,ja-Hrkt,いりふねやまこうえん,stop_name,4f73c477-a881-4941-a7b0-19e684a688b5,
入船山公園,en,Irifuneyama Koen (Irifuneyama Park),stop_name,4f73c477-a881-4941-a7b0-19e684a688b5,
入船山公園,ko,이리후네야마 공원,stop_name,4f73c477-a881-4941-a7b0-19e684a688b5,
入船山公園,zh-ch,入船山公园,stop_name,4f73c477-a881-4941-a7b0-19e684a688b5,
入船山公園,zh-tw,入船山公園,stop_name,4f73c477-a881-4941-a7b0-19e684a688b5,
石が谷峡入口,en,Ishigatanikyo-iriguchi (Ishigatani Valley),stop_name,60cb4691-0cbb-4771-833b-f3e9da41d227,
石が谷峡入口,ko,이시가타니쿄 계곡,stop_name,60cb4691-0cbb-4771-833b-f3e9da41d227,
石が谷峡入口,zh-ch,石谷峡入口,stop_name,60cb4691-0cbb-4771-833b-f3e9da41d227,
石が谷峡入口,zh-tw,石谷峽入口,stop_name,60cb4691-0cbb-4771-833b-f3e9da41d227,
北原,ja,北原,stop_name,0a6cab06-87e1-4883-acb3-97334fb1c69b,
北原,ja-Hrkt,きたはら,stop_name,0a6cab06-87e1-4883-acb3-97334fb1c69b,
鈴が台,en,Suzugadai,stop_name,93630612-0e37-4cc0-9a06-a51f7359bef3,
鈴が台,ko,스즈가다이,stop_name,93630612-0e37-4cc0-9a06-a51f7359bef3,
鈴が台,zh-ch,铃台,stop_name,93630612-0e37-4cc0-9a06-a51f7359bef3,
鈴が台,zh-tw,鈴臺,stop_name,93630612-0e37-4cc0-9a06-a51f7359bef3,
牛田東二丁目,ja,牛田東二丁目,stop_name,af25ae0a-5147-437b-8b38-9f978329786b,
牛田東二丁目,ja-Hrkt,うしたひがしにちょうめ,stop_name,af25ae0a-5147-437b-8b38-9f978329786b,
新白島駅,ja,新白島駅,stop_name,a73d3dd1-78cd-4705-b38e-4fa060cf75db,
新白島駅,ja-Hrkt,しんはくしまえき,stop_name,a73d3dd1-78cd-4705-b38e-4fa060cf75db,
新白島駅,en,Shin-hakushima Sta.,stop_name,a73d3dd1-78cd-4705-b38e-4fa060cf75db,
新白島駅,ko,신하쿠시마 역,stop_name,a73d3dd1-78cd-4705-b38e-4fa060cf75db,
新白島駅,zh-ch,新白岛站,stop_name,a73d3dd1-78cd-4705-b38e-4fa060cf75db,
新白島駅,zh-tw,新白島站,stop_name,a73d3dd1-78cd-4705-b38e-4fa060cf75db,
長楽寺,en,Chorakuji,stop_name,e2081b53-f9a6-4608-8cfc-3ba6ed6ac224,
長楽寺,ko,조라쿠지,stop_name,e2081b53-f9a6-4608-8cfc-3ba6ed6ac224,
長楽寺,zh-ch,长乐寺,stop_name,e2081b53-f9a6-4608-8cfc-3ba6ed6ac224,
長楽寺,zh-tw,長樂寺,stop_name,e2081b53-f9a6-4608-8cfc-3ba6ed6ac224,
萩原下,ja,萩原下,stop_name,abebb4fe-a7f9-4004-ae2a-da105f858628,
萩原下,ja-Hrkt,はぎはらしも,stop_name,abebb4fe-a7f9-4004-ae2a-da105f858628,
萩原下,en,Hagiwara-shimo,stop_name,abebb4fe-a7f9-4004-ae2a-da105f858628,
萩原下,ko,하기와라 시모,stop_name,abebb4fe-a7f9-4004-ae2a-da105f858628,
萩原下,zh-ch,萩原下,stop_name,abebb4fe-a7f9-4004-ae2a-da105f858628,
萩原下,zh-tw,萩原下,stop_name,abebb4fe-a7f9-4004-ae2a-da105f858628,
室積団地入口,ja,室積団地入口,stop_name,e744c73e-6f38-4126-b977-04366a4641cd,
室積団地入口,ja-Hrkt,むろづみだんちいりぐち,stop_name,e744c73e-6f38-4126-b977-04366a4641cd,
